Datetime,AAPL,GOOG,NVDA
2025-03-14 13:30:00+00:00,211.91000366210938,165.67999267578125,118.72000122070312
2025-03-14 13:31:00+00:00,212.4199981689453,165.5,118.92430114746094
2025-03-14 13:32:00+00:00,212.44500732421875,165.44000244140625,119.26000213623047
2025-03-14 13:33:00+00:00,213.14999389648438,165.82000732421875,119.72000122070312
2025-03-14 13:34:00+00:00,213.39999389648438,165.75909423828125,119.53009796142578
2025-03-14 13:35:00+00:00,213.13499450683594,165.9600067138672,119.82510375976562
2025-03-14 13:36:00+00:00,212.76499938964844,165.9199981689453,119.93000030517578
2025-03-14 13:37:00+00:00,212.8699951171875,166.19000244140625,120.37000274658203
2025-03-14 13:38:00+00:00,212.60000610351562,166.14999389648438,120.11329650878906
2025-03-14 13:39:00+00:00,212.68930053710938,166.19000244140625,120.25
2025-03-14 13:40:00+00:00,212.9499969482422,165.75999450683594,119.93499755859375
2025-03-14 13:41:00+00:00,212.75999450683594,165.69500732421875,119.58499908447266
2025-03-14 13:42:00+00:00,212.92999267578125,165.6699981689453,119.4000015258789
2025-03-14 13:43:00+00:00,213.0,165.68499755859375,119.84500122070312
2025-03-14 13:44:00+00:00,213.02999877929688,165.58999633789062,119.81990051269531
2025-03-14 13:45:00+00:00,213.25999450683594,165.77999877929688,119.61499786376953
2025-03-14 13:46:00+00:00,213.00999450683594,166.0299072265625,119.63990020751953
2025-03-14 13:47:00+00:00,212.63999938964844,166.18499755859375,119.73819732666016
2025-03-14 13:48:00+00:00,212.7406005859375,166.41000366210938,119.69010162353516
2025-03-14 13:49:00+00:00,212.57000732421875,166.30999755859375,119.79000091552734
2025-03-14 13:50:00+00:00,212.8560028076172,166.44000244140625,120.33000183105469
2025-03-14 13:51:00+00:00,212.8125,166.25,120.26000213623047
2025-03-14 13:52:00+00:00,212.79930114746094,166.11500549316406,119.94999694824219
2025-03-14 13:53:00+00:00,212.98500061035156,166.0,120.04000091552734
2025-03-14 13:54:00+00:00,213.00979614257812,166.22000122070312,120.28890228271484
2025-03-14 13:55:00+00:00,212.89979553222656,165.9600067138672,119.94000244140625
2025-03-14 13:56:00+00:00,212.8000030517578,165.85499572753906,119.88999938964844
2025-03-14 13:57:00+00:00,212.58999633789062,165.54879760742188,119.6698989868164
2025-03-14 13:58:00+00:00,212.5399932861328,165.61500549316406,119.86000061035156
2025-03-14 13:59:00+00:00,212.49000549316406,165.55999755859375,119.7300033569336
2025-03-14 14:00:00+00:00,212.03500366210938,164.71499633789062,119.40989685058594
2025-03-14 14:01:00+00:00,211.9149932861328,164.9925994873047,119.22000122070312
2025-03-14 14:02:00+00:00,211.7899932861328,165.12930297851562,119.52259826660156
2025-03-14 14:03:00+00:00,211.85000610351562,165.40499877929688,119.52999877929688
2025-03-14 14:04:00+00:00,211.57000732421875,165.4051971435547,119.68499755859375
2025-03-14 14:05:00+00:00,211.66000366210938,165.25,119.83999633789062
2025-03-14 14:06:00+00:00,211.8800048828125,165.36000061035156,120.0988998413086
2025-03-14 14:07:00+00:00,211.72999572753906,165.35499572753906,119.87000274658203
2025-03-14 14:08:00+00:00,211.3800048828125,165.1199951171875,119.75
2025-03-14 14:09:00+00:00,211.11000061035156,165.2100067138672,119.38999938964844
2025-03-14 14:10:00+00:00,210.74000549316406,165.47999572753906,119.55989837646484
2025-03-14 14:11:00+00:00,210.52000427246094,165.25,119.34500122070312
2025-03-14 14:12:00+00:00,210.41000366210938,165.2100067138672,119.18499755859375
2025-03-14 14:13:00+00:00,210.84120178222656,165.34500122070312,119.3499984741211
2025-03-14 14:14:00+00:00,210.36000061035156,165.17999267578125,119.29000091552734
2025-03-14 14:15:00+00:00,210.33999633789062,165.3000030517578,119.38999938964844
2025-03-14 14:16:00+00:00,210.11000061035156,165.17999267578125,119.55999755859375
2025-03-14 14:17:00+00:00,209.9199981689453,165.17999267578125,119.55500030517578
2025-03-14 14:18:00+00:00,210.23489379882812,165.25929260253906,119.52999877929688
2025-03-14 14:19:00+00:00,210.07000732421875,165.3249969482422,119.57250213623047
2025-03-14 14:20:00+00:00,209.69000244140625,164.97999572753906,119.19999694824219
2025-03-14 14:21:00+00:00,210.10879516601562,165.2899932861328,119.36509704589844
2025-03-14 14:22:00+00:00,209.8300018310547,165.15499877929688,119.48999786376953
2025-03-14 14:23:00+00:00,210.11000061035156,165.3820037841797,119.93499755859375
2025-03-14 14:24:00+00:00,210.16529846191406,165.33070373535156,120.03500366210938
2025-03-14 14:25:00+00:00,210.0800018310547,165.4199981689453,119.88009643554688
2025-03-14 14:26:00+00:00,210.0500030517578,165.22500610351562,119.8270034790039
2025-03-14 14:27:00+00:00,210.1199951171875,165.33999633789062,119.82820129394531
2025-03-14 14:28:00+00:00,210.4199981689453,165.5,119.79000091552734
2025-03-14 14:29:00+00:00,210.3780975341797,165.1999969482422,119.52490234375
2025-03-14 14:30:00+00:00,210.72000122070312,165.2550048828125,119.66500091552734
2025-03-14 14:31:00+00:00,210.52000427246094,165.4199981689453,119.84860229492188
2025-03-14 14:32:00+00:00,210.67999267578125,165.33999633789062,119.84500122070312
2025-03-14 14:33:00+00:00,210.63999938964844,165.17250061035156,119.80010223388672
2025-03-14 14:34:00+00:00,210.47999572753906,165.27999877929688,119.9520034790039
2025-03-14 14:35:00+00:00,210.1300048828125,165.22999572753906,119.76000213623047
