Datetime,AAPL,GOOG,NVDA
2025-04-07 13:30:00+00:00,177.47250366210938,144.24899291992188,88.2249984741211
2025-04-07 13:31:00+00:00,177.60000610351562,144.75999450683594,88.88500213623047
2025-04-07 13:32:00+00:00,175.9506072998047,144.38999938964844,87.88899993896484
2025-04-07 13:33:00+00:00,177.625,143.8699951171875,88.40969848632812
2025-04-07 13:34:00+00:00,176.57000732421875,143.75999450683594,88.22000122070312
2025-04-07 13:35:00+00:00,177.1699981689453,143.47410583496094,87.94999694824219
2025-04-07 13:36:00+00:00,176.9149932861328,143.23500061035156,87.7249984741211
2025-04-07 13:37:00+00:00,177.32000732421875,143.2899932861328,87.80999755859375
2025-04-07 13:38:00+00:00,176.27499389648438,142.8520050048828,87.70010375976562
2025-04-07 13:39:00+00:00,177.91000366210938,143.63499450683594,88.63990020751953
2025-04-07 13:40:00+00:00,177.45089721679688,143.66000366210938,87.21990203857422
2025-04-07 13:41:00+00:00,176.72999572753906,143.94500732421875,87.22029876708984
2025-04-07 13:42:00+00:00,175.5106964111328,143.4600067138672,87.13009643554688
2025-04-07 13:43:00+00:00,175.75,143.14999389648438,86.91999816894531
2025-04-07 13:44:00+00:00,176.50999450683594,143.4250030517578,87.51190185546875
2025-04-07 13:45:00+00:00,176.39500427246094,143.39999389648438,87.44000244140625
2025-04-07 13:46:00+00:00,177.9550018310547,143.82699584960938,88.13999938964844
2025-04-07 13:47:00+00:00,178.61000061035156,144.19000244140625,88.81999969482422
2025-04-07 13:48:00+00:00,178.77000427246094,144.3000030517578,89.4000015258789
2025-04-07 13:49:00+00:00,178.4311065673828,144.3470001220703,89.58999633789062
2025-04-07 13:50:00+00:00,179.3905029296875,144.6363983154297,89.81890106201172
2025-04-07 13:51:00+00:00,179.35000610351562,144.6999969482422,90.0198974609375
2025-04-07 13:52:00+00:00,179.86000061035156,145.15350341796875,90.94000244140625
2025-04-07 13:53:00+00:00,180.0399932861328,145.35499572753906,91.506103515625
2025-04-07 13:54:00+00:00,179.67999267578125,145.38070678710938,92.44000244140625
2025-04-07 13:55:00+00:00,179.6999969482422,145.4550018310547,91.68000030517578
2025-04-07 13:56:00+00:00,180.22000122070312,145.6999969482422,92.60600280761719
2025-04-07 13:57:00+00:00,180.2100067138672,146.08999633789062,93.28500366210938
2025-04-07 13:58:00+00:00,180.58999633789062,146.42999267578125,93.79000091552734
2025-04-07 13:59:00+00:00,180.49000549316406,146.3699951171875,93.8905029296875
2025-04-07 14:00:00+00:00,181.06500244140625,147.1999969482422,94.7300033569336
2025-04-07 14:01:00+00:00,179.80999755859375,146.8300018310547,94.34500122070312
2025-04-07 14:02:00+00:00,179.72999572753906,146.52000427246094,93.08000183105469
2025-04-07 14:03:00+00:00,180.09500122070312,146.89500427246094,93.0999984741211
2025-04-07 14:04:00+00:00,180.75999450683594,146.94000244140625,93.67420196533203
