Datetime,AAPL,GOOG,NVDA
2024-12-23 14:30:00+00:00,255.33999633789062,194.7100067138672,136.88499450683594
2024-12-23 14:31:00+00:00,253.98500061035156,194.97500610351562,136.5500030517578
2024-12-23 14:32:00+00:00,254.57000732421875,195.1300048828125,136.7449951171875
2024-12-23 14:33:00+00:00,254.47999572753906,195.0,136.88999938964844
2024-12-23 14:34:00+00:00,254.33999633789062,194.39999389648438,136.97000122070312
2024-12-23 14:35:00+00:00,254.5438995361328,194.85000610351562,137.1510009765625
2024-12-23 14:36:00+00:00,254.7550048828125,194.60000610351562,137.59500122070312
2024-12-23 14:37:00+00:00,254.47999572753906,193.89999389648438,137.3000030517578
2024-12-23 14:38:00+00:00,254.82000732421875,194.11990356445312,137.47500610351562
2024-12-23 14:39:00+00:00,254.88999938964844,194.0449981689453,137.6988983154297
2024-12-23 14:40:00+00:00,255.10000610351562,193.80499267578125,137.24000549316406
2024-12-23 14:41:00+00:00,255.1199951171875,193.75,137.3647003173828
2024-12-23 14:42:00+00:00,255.24000549316406,193.24000549316406,137.36019897460938
2024-12-23 14:43:00+00:00,254.99000549316406,193.25,136.85000610351562
2024-12-23 14:44:00+00:00,255.05999755859375,193.07000732421875,136.5800018310547
2024-12-23 14:45:00+00:00,255.28500366210938,193.0399932861328,136.74000549316406
2024-12-23 14:46:00+00:00,254.9250030517578,193.16000366210938,136.37950134277344
2024-12-23 14:47:00+00:00,254.8249969482422,193.3699951171875,136.39259338378906
2024-12-23 14:48:00+00:00,254.5500030517578,193.2550048828125,136.4199981689453
2024-12-23 14:49:00+00:00,254.48080444335938,193.33999633789062,136.42469787597656
2024-12-23 14:50:00+00:00,254.47889709472656,192.97000122070312,136.5399932861328
2024-12-23 14:51:00+00:00,254.375,193.1699981689453,136.74000549316406
2024-12-23 14:52:00+00:00,254.1699981689453,192.90049743652344,136.1300048828125
2024-12-23 14:53:00+00:00,254.33299255371094,193.25,136.0800018310547
2024-12-23 14:54:00+00:00,254.72500610351562,193.30999755859375,136.50360107421875
2024-12-23 14:55:00+00:00,254.85000610351562,193.3000030517578,136.52499389648438
2024-12-23 14:56:00+00:00,254.83999633789062,193.4542999267578,136.8800048828125
2024-12-23 14:57:00+00:00,254.95050048828125,193.4499969482422,137.03419494628906
2024-12-23 14:58:00+00:00,255.0399932861328,193.47999572753906,137.00999450683594
2024-12-23 14:59:00+00:00,254.96859741210938,193.5800018310547,137.3195037841797
2024-12-23 15:00:00+00:00,254.7100067138672,193.2550048828125,136.91000366210938
2024-12-23 15:01:00+00:00,254.7100067138672,193.4499969482422,137.1800994873047
2024-12-23 15:02:00+00:00,254.41000366210938,193.0998992919922,136.9001007080078
2024-12-23 15:03:00+00:00,254.3800048828125,193.0800018310547,137.0500030517578
2024-12-23 15:04:00+00:00,254.5399932861328,192.88999938964844,137.00999450683594
2024-12-23 15:05:00+00:00,254.63999938964844,192.8699951171875,136.8594970703125
2024-12-23 15:06:00+00:00,254.55999755859375,192.57000732421875,136.4149932861328
2024-12-23 15:07:00+00:00,254.50999450683594,192.6999969482422,136.6300048828125
2024-12-23 15:08:00+00:00,254.0399932861328,192.30999755859375,136.1199951171875
2024-12-23 15:09:00+00:00,253.81500244140625,192.04490661621094,135.88540649414062
2024-12-23 15:10:00+00:00,253.63400268554688,191.84649658203125,135.39990234375
2024-12-23 15:11:00+00:00,253.55999755859375,191.86000061035156,135.41990661621094
2024-12-23 15:12:00+00:00,253.85000610351562,192.17689514160156,135.9199981689453
2024-12-23 15:13:00+00:00,253.76710510253906,192.33999633789062,136.00010681152344
2024-12-23 15:14:00+00:00,253.75,192.1300048828125,136.08990478515625
2024-12-23 15:15:00+00:00,254.0,192.25999450683594,136.2100067138672
2024-12-23 15:16:00+00:00,254.14999389648438,192.4409942626953,136.23170471191406
2024-12-23 15:17:00+00:00,253.9178009033203,191.9499969482422,136.1199951171875
2024-12-23 15:18:00+00:00,253.97000122070312,191.69650268554688,135.9300994873047
2024-12-23 15:19:00+00:00,254.1378936767578,191.83999633789062,136.08999633789062
2024-12-23 15:20:00+00:00,254.15359497070312,191.8574981689453,136.13999938964844
2024-12-23 15:21:00+00:00,254.3699951171875,192.35000610351562,136.27000427246094
2024-12-23 15:22:00+00:00,254.12820434570312,192.27999877929688,136.33859252929688
2024-12-23 15:23:00+00:00,254.3800048828125,192.67999267578125,136.74000549316406
2024-12-23 15:24:00+00:00,254.1699981689453,192.4001007080078,136.66709899902344
2024-12-23 15:25:00+00:00,254.13839721679688,192.52000427246094,136.3699951171875
2024-12-23 15:26:00+00:00,253.97000122070312,192.5,136.22999572753906
2024-12-23 15:27:00+00:00,254.10000610351562,192.5399932861328,136.24000549316406
2024-12-23 15:28:00+00:00,254.02999877929688,192.37570190429688,136.13999938964844
2024-12-23 15:29:00+00:00,254.07000732421875,192.52000427246094,136.1999969482422
2024-12-23 15:30:00+00:00,253.9499053955078,192.5800018310547,136.14999389648438
2024-12-23 15:31:00+00:00,254.0697021484375,192.91940307617188,136.05499267578125
2024-12-23 15:32:00+00:00,254.1501007080078,192.989501953125,136.197998046875
2024-12-23 15:33:00+00:00,254.10000610351562,192.91000366210938,136.22940063476562
2024-12-23 15:34:00+00:00,253.94430541992188,192.75,136.02499389648438
2024-12-23 15:35:00+00:00,253.9600067138672,192.6699981689453,135.93499755859375
2024-12-23 15:36:00+00:00,253.7928009033203,192.75,135.89999389648438
2024-12-23 15:37:00+00:00,253.82000732421875,192.8800048828125,136.0500030517578
2024-12-23 15:38:00+00:00,254.05960083007812,193.125,136.64999389648438
2024-12-23 15:39:00+00:00,254.20660400390625,193.2100067138672,136.73590087890625
2024-12-23 15:40:00+00:00,254.0,193.1125030517578,136.86279296875
2024-12-23 15:41:00+00:00,254.17999267578125,192.8800048828125,136.8887939453125
2024-12-23 15:42:00+00:00,254.1999053955078,192.9199981689453,136.76800537109375
2024-12-23 15:43:00+00:00,254.25999450683594,193.05999755859375,136.55979919433594
2024-12-23 15:44:00+00:00,254.00999450683594,192.7100067138672,136.16990661621094
2024-12-23 15:45:00+00:00,253.97999572753906,192.74000549316406,136.0850067138672
2024-12-23 15:46:00+00:00,253.99009704589844,192.6999969482422,136.1300048828125
2024-12-23 15:47:00+00:00,254.13999938964844,192.80999755859375,136.14990234375
2024-12-23 15:48:00+00:00,254.15989685058594,192.85000610351562,136.18499755859375
2024-12-23 15:49:00+00:00,254.14999389648438,192.64610290527344,136.11000061035156
2024-12-23 15:50:00+00:00,254.13999938964844,192.8699951171875,136.13999938964844
2024-12-23 15:51:00+00:00,254.12989807128906,192.8350067138672,136.41990661621094
2024-12-23 15:52:00+00:00,254.07000732421875,192.73880004882812,136.37989807128906
2024-12-23 15:53:00+00:00,253.9199981689453,192.6999969482422,136.4398956298828
2024-12-23 15:54:00+00:00,253.86000061035156,192.72999572753906,136.35499572753906
2024-12-23 15:55:00+00:00,254.1876983642578,193.07000732421875,136.658203125
2024-12-23 15:56:00+00:00,254.10000610351562,193.16000366210938,136.6300048828125
2024-12-23 15:57:00+00:00,254.0399932861328,193.1300048828125,136.57809448242188
2024-12-23 15:58:00+00:00,253.5399932861328,192.75250244140625,136.44009399414062
2024-12-23 15:59:00+00:00,253.61000061035156,192.88409423828125,136.5500030517578
