Datetime,AAPL,GOOG,NVDA
2025-02-13 14:30:00+00:00,238.4199981689453,185.80999755859375,131.8300018310547
2025-02-13 14:31:00+00:00,238.6699981689453,185.718505859375,132.07000732421875
2025-02-13 14:32:00+00:00,238.44500732421875,185.94009399414062,132.4398956298828
2025-02-13 14:33:00+00:00,238.52999877929688,186.25,132.6990966796875
2025-02-13 14:34:00+00:00,238.32000732421875,185.9250030517578,133.05929565429688
2025-02-13 14:35:00+00:00,238.5850067138672,186.13999938964844,132.99000549316406
2025-02-13 14:36:00+00:00,238.31500244140625,186.10000610351562,132.9779052734375
2025-02-13 14:37:00+00:00,237.4199981689453,185.72999572753906,132.72999572753906
2025-02-13 14:38:00+00:00,236.4499969482422,184.89999389648438,132.0699005126953
2025-02-13 14:39:00+00:00,236.51499938964844,185.29989624023438,132.2657928466797
2025-02-13 14:40:00+00:00,236.2653045654297,185.2100067138672,132.5500030517578
2025-02-13 14:41:00+00:00,236.4550018310547,185.14999389648438,132.2899932861328
2025-02-13 14:42:00+00:00,236.9199981689453,185.1699981689453,132.58999633789062
2025-02-13 14:43:00+00:00,237.02940368652344,185.33999633789062,132.8101043701172
2025-02-13 14:44:00+00:00,236.7799072265625,185.67999267578125,132.56219482421875
2025-02-13 14:45:00+00:00,236.52499389648438,185.31500244140625,132.7899932861328
2025-02-13 14:46:00+00:00,236.60000610351562,185.50999450683594,133.02000427246094
2025-02-13 14:47:00+00:00,236.61000061035156,185.24000549316406,132.67999267578125
2025-02-13 14:48:00+00:00,236.48570251464844,185.3520050048828,132.8699951171875
2025-02-13 14:49:00+00:00,236.69000244140625,185.2899932861328,132.75999450683594
2025-02-13 14:50:00+00:00,236.72000122070312,185.4149932861328,132.94000244140625
2025-02-13 14:51:00+00:00,236.64100646972656,185.3699951171875,132.78689575195312
2025-02-13 14:52:00+00:00,237.13999938964844,185.3699951171875,132.77999877929688
2025-02-13 14:53:00+00:00,237.118896484375,185.57620239257812,132.79989624023438
2025-02-13 14:54:00+00:00,236.9199981689453,185.3699951171875,132.86000061035156
2025-02-13 14:55:00+00:00,236.86000061035156,185.56239318847656,133.1199951171875
2025-02-13 14:56:00+00:00,236.5,185.49000549316406,133.77999877929688
2025-02-13 14:57:00+00:00,236.72500610351562,185.610107421875,133.85000610351562
2025-02-13 14:58:00+00:00,236.40499877929688,185.6199951171875,133.83009338378906
2025-02-13 14:59:00+00:00,236.30999755859375,185.61000061035156,133.97000122070312
2025-02-13 15:00:00+00:00,235.99000549316406,185.75,133.95989990234375
2025-02-13 15:01:00+00:00,235.99000549316406,185.75999450683594,134.0800018310547
2025-02-13 15:02:00+00:00,236.35499572753906,186.05999755859375,134.4499969482422
2025-02-13 15:03:00+00:00,236.41000366210938,185.91000366210938,134.38999938964844
2025-02-13 15:04:00+00:00,236.37730407714844,185.75,134.00999450683594
2025-02-13 15:05:00+00:00,236.30999755859375,185.6699981689453,134.08999633789062
2025-02-13 15:06:00+00:00,235.91000366210938,185.55999755859375,133.85000610351562
2025-02-13 15:07:00+00:00,235.61000061035156,185.5,134.0634002685547
2025-02-13 15:08:00+00:00,235.75999450683594,185.40499877929688,134.0
2025-02-13 15:09:00+00:00,236.05999755859375,185.4499969482422,133.94009399414062
2025-02-13 15:10:00+00:00,235.86000061035156,185.5,133.97509765625
2025-02-13 15:11:00+00:00,235.97000122070312,185.4438018798828,134.29159545898438
2025-02-13 15:12:00+00:00,235.94000244140625,185.42999267578125,134.44500732421875
2025-02-13 15:13:00+00:00,236.40499877929688,185.5800018310547,134.39500427246094
2025-02-13 15:14:00+00:00,236.3300018310547,185.5,134.26010131835938
2025-02-13 15:15:00+00:00,236.34500122070312,185.67999267578125,134.45010375976562
2025-02-13 15:16:00+00:00,236.42999267578125,185.6750030517578,134.70010375976562
2025-02-13 15:17:00+00:00,236.83990478515625,185.88999938964844,134.72999572753906
2025-02-13 15:18:00+00:00,236.72760009765625,185.97000122070312,134.7050018310547
2025-02-13 15:19:00+00:00,236.97000122070312,186.07000732421875,134.77560424804688
2025-02-13 15:20:00+00:00,236.9600067138672,186.19960021972656,134.83059692382812
2025-02-13 15:21:00+00:00,237.23170471191406,186.0363006591797,134.6999969482422
2025-02-13 15:22:00+00:00,237.639892578125,186.08999633789062,134.92489624023438
2025-02-13 15:23:00+00:00,237.52999877929688,186.10000610351562,134.8699951171875
2025-02-13 15:24:00+00:00,237.42820739746094,186.0113067626953,134.80999755859375
2025-02-13 15:25:00+00:00,237.7899932861328,186.16000366210938,134.8699951171875
2025-02-13 15:26:00+00:00,237.8249969482422,186.08529663085938,134.6999969482422
2025-02-13 15:27:00+00:00,237.8800048828125,186.0399932861328,134.7799072265625
2025-02-13 15:28:00+00:00,237.97000122070312,186.07000732421875,134.67340087890625
2025-02-13 15:29:00+00:00,237.8800048828125,186.0,134.5500030517578
2025-02-13 15:30:00+00:00,237.7899932861328,185.9499969482422,134.64010620117188
2025-02-13 15:31:00+00:00,237.83999633789062,186.05499267578125,134.86000061035156
2025-02-13 15:32:00+00:00,237.9678955078125,186.1199951171875,134.88009643554688
2025-02-13 15:33:00+00:00,238.08999633789062,186.11000061035156,134.89019775390625
2025-02-13 15:34:00+00:00,238.13999938964844,186.25010681152344,134.80320739746094
2025-02-13 15:35:00+00:00,238.3350067138672,186.18910217285156,134.82000732421875
2025-02-13 15:36:00+00:00,238.24000549316406,186.2368927001953,134.8800048828125
2025-02-13 15:37:00+00:00,238.2899932861328,186.2823944091797,134.94000244140625
2025-02-13 15:38:00+00:00,238.2993927001953,186.0800018310547,135.33990478515625
2025-02-13 15:39:00+00:00,238.36000061035156,186.39500427246094,135.7299041748047
2025-02-13 15:40:00+00:00,238.61000061035156,186.5800018310547,135.92999267578125
2025-02-13 15:41:00+00:00,238.64999389648438,186.55999755859375,136.00999450683594
2025-02-13 15:42:00+00:00,238.61000061035156,186.63999938964844,136.16439819335938
2025-02-13 15:43:00+00:00,238.8542022705078,186.8300018310547,136.4409942626953
2025-02-13 15:44:00+00:00,238.99000549316406,186.70010375976562,136.41000366210938
2025-02-13 15:45:00+00:00,239.14999389648438,186.69000244140625,136.2449951171875
2025-02-13 15:46:00+00:00,239.11700439453125,186.4499969482422,136.22000122070312
2025-02-13 15:47:00+00:00,239.22999572753906,186.44000244140625,136.2010955810547
2025-02-13 15:48:00+00:00,239.0478973388672,186.3845977783203,136.07000732421875
2025-02-13 15:49:00+00:00,239.0399932861328,186.61000061035156,135.93499755859375
2025-02-13 15:50:00+00:00,238.8300018310547,186.63999938964844,135.95030212402344
2025-02-13 15:51:00+00:00,238.9799041748047,186.60499572753906,135.83999633789062
2025-02-13 15:52:00+00:00,238.8800048828125,186.47500610351562,135.8498992919922
2025-02-13 15:53:00+00:00,239.14999389648438,186.50759887695312,136.0500030517578
2025-02-13 15:54:00+00:00,239.2299041748047,186.4499969482422,135.9998016357422
2025-02-13 15:55:00+00:00,238.89500427246094,186.27999877929688,135.99000549316406
2025-02-13 15:56:00+00:00,239.10000610351562,186.36000061035156,135.96499633789062
2025-02-13 15:57:00+00:00,239.16000366210938,186.4199981689453,135.92999267578125
2025-02-13 15:58:00+00:00,239.50120544433594,186.47999572753906,135.97999572753906
2025-02-13 15:59:00+00:00,239.2801055908203,186.4346923828125,136.13009643554688
2025-02-13 16:00:00+00:00,239.3000030517578,186.39999389648438,135.80880737304688
2025-02-13 16:01:00+00:00,239.25010681152344,186.47999572753906,136.029296875
2025-02-13 16:02:00+00:00,239.56500244140625,186.5196075439453,136.10580444335938
2025-02-13 16:03:00+00:00,239.55999755859375,186.48240661621094,136.0435028076172
2025-02-13 16:04:00+00:00,239.6999969482422,186.33920288085938,135.8249053955078
2025-02-13 16:05:00+00:00,239.9600067138672,186.31500244140625,135.79490661621094
2025-02-13 16:06:00+00:00,240.8800048828125,186.42999267578125,135.77859497070312
2025-02-13 16:07:00+00:00,241.39999389648438,186.42999267578125,135.66000366210938
2025-02-13 16:08:00+00:00,241.0500030517578,186.4199981689453,135.4700927734375
2025-02-13 16:09:00+00:00,240.860107421875,186.3699951171875,135.4250030517578
2025-02-13 16:10:00+00:00,240.75,186.3800048828125,135.3699951171875
2025-02-13 16:11:00+00:00,240.9199981689453,186.42999267578125,135.5200958251953
2025-02-13 16:12:00+00:00,240.8800048828125,186.27999877929688,135.33009338378906
2025-02-13 16:13:00+00:00,241.0198974609375,186.2779998779297,135.32000732421875
2025-02-13 16:14:00+00:00,241.125,186.23570251464844,135.51840209960938
2025-02-13 16:15:00+00:00,241.01649475097656,186.15350341796875,135.52999877929688
