,AAPL,GOOG,NVDA
2025-02-11 14:30:00+00:00,,187.60499572753906,133.0894012451172
2025-02-11 14:31:00+00:00,,187.6658935546875,132.13499450683594
2025-02-11 14:32:00+00:00,,188.50999450683594,132.4600067138672
2025-02-11 14:33:00+00:00,,188.63999938964844,132.70970153808594
2025-02-11 14:34:00+00:00,,188.4530029296875,133.1199951171875
2025-02-11 14:35:00+00:00,,188.6199951171875,133.49000549316406
2025-02-11 14:36:00+00:00,,188.39999389648438,133.856201171875
2025-02-11 14:37:00+00:00,,188.35000610351562,133.72999572753906
2025-02-11 14:38:00+00:00,,188.0,134.0
2025-02-11 14:39:00+00:00,,188.02000427246094,133.9949951171875
2025-02-11 14:40:00+00:00,,187.46499633789062,134.03089904785156
2025-02-11 14:41:00+00:00,,187.66000366210938,134.07000732421875
2025-02-11 14:42:00+00:00,,187.5803985595703,133.82000732421875
2025-02-11 14:43:00+00:00,,187.6199951171875,133.62489318847656
2025-02-11 14:44:00+00:00,,187.85499572753906,133.92999267578125
2025-02-11 14:45:00+00:00,,187.69000244140625,134.18499755859375
2025-02-11 14:46:00+00:00,,187.70010375976562,133.97999572753906
2025-02-11 14:47:00+00:00,,187.61000061035156,133.8800048828125
2025-02-11 14:48:00+00:00,,187.65499877929688,133.9499969482422
2025-02-11 14:49:00+00:00,,187.3800048828125,133.8300018310547
2025-02-11 14:50:00+00:00,,187.14999389648438,133.868896484375
2025-02-11 14:51:00+00:00,,187.32000732421875,133.85499572753906
2025-02-11 14:52:00+00:00,,187.50999450683594,134.0413055419922
2025-02-11 14:53:00+00:00,,187.3800048828125,134.05140686035156
2025-02-11 14:54:00+00:00,,187.42999267578125,133.9949951171875
2025-02-11 14:55:00+00:00,,187.44000244140625,134.0449981689453
2025-02-11 14:56:00+00:00,,187.70970153808594,134.3249969482422
2025-02-11 14:57:00+00:00,,187.63999938964844,133.83999633789062
2025-02-11 14:58:00+00:00,,187.47999572753906,133.64999389648438
2025-02-11 14:59:00+00:00,,187.3800048828125,133.44500732421875
2025-02-11 15:00:00+00:00,,187.5399932861328,133.5500030517578
2025-02-11 15:01:00+00:00,,187.63999938964844,133.6699981689453
2025-02-11 15:02:00+00:00,,187.57000732421875,133.6009979248047
2025-02-11 15:03:00+00:00,,187.77000427246094,133.3699951171875
2025-02-11 15:04:00+00:00,,187.47000122070312,133.19000244140625
2025-02-11 15:05:00+00:00,,187.52999877929688,132.94000244140625
2025-02-11 15:06:00+00:00,,187.42630004882812,133.05029296875
2025-02-11 15:07:00+00:00,,187.3350067138672,133.18499755859375
2025-02-11 15:08:00+00:00,,187.36000061035156,133.1699981689453
2025-02-11 15:09:00+00:00,,187.4700927734375,133.52499389648438
2025-02-11 15:10:00+00:00,,187.34500122070312,133.4340057373047
2025-02-11 15:11:00+00:00,,187.3249969482422,133.52000427246094
2025-02-11 15:12:00+00:00,,187.27999877929688,133.66000366210938
2025-02-11 15:13:00+00:00,,187.3800048828125,133.74099731445312
2025-02-11 15:14:00+00:00,,187.47000122070312,133.7899932861328
2025-02-11 15:15:00+00:00,,187.60000610351562,133.71800231933594
2025-02-11 15:16:00+00:00,,187.67999267578125,133.66000366210938
2025-02-11 15:17:00+00:00,,187.57000732421875,133.67999267578125
2025-02-11 15:18:00+00:00,,187.63999938964844,133.5449981689453
2025-02-11 15:19:00+00:00,,187.7100067138672,133.3300018310547
