Datetime,AAPL,GOOG,NVDA
2025-01-24 14:30:00+00:00,225.0800018310547,201.05999755859375,148.5
2025-01-24 14:31:00+00:00,224.9799041748047,200.42999267578125,148.05999755859375
2025-01-24 14:32:00+00:00,224.8800048828125,201.1300048828125,148.01939392089844
2025-01-24 14:33:00+00:00,224.9550018310547,200.69500732421875,147.91000366210938
2025-01-24 14:34:00+00:00,224.51499938964844,201.51499938964844,147.7899932861328
2025-01-24 14:35:00+00:00,224.51499938964844,201.2899932861328,147.55999755859375
2025-01-24 14:36:00+00:00,224.4248046875,201.23500061035156,147.39999389648438
2025-01-24 14:37:00+00:00,224.55999755859375,201.36000061035156,146.97860717773438
2025-01-24 14:38:00+00:00,224.8249969482422,200.66000366210938,146.61000061035156
2025-01-24 14:39:00+00:00,224.87989807128906,200.9250030517578,146.94000244140625
2025-01-24 14:40:00+00:00,224.86000061035156,201.02999877929688,146.95050048828125
2025-01-24 14:41:00+00:00,224.8000030517578,201.27000427246094,146.57000732421875
2025-01-24 14:42:00+00:00,224.90499877929688,201.16000366210938,147.2899932861328
2025-01-24 14:43:00+00:00,224.94500732421875,201.10000610351562,146.57000732421875
2025-01-24 14:44:00+00:00,225.09500122070312,201.22000122070312,146.7698974609375
2025-01-24 14:45:00+00:00,225.30499267578125,201.5800018310547,147.03500366210938
2025-01-24 14:46:00+00:00,225.11959838867188,201.7899932861328,147.22999572753906
2025-01-24 14:47:00+00:00,224.77999877929688,201.17999267578125,147.27999877929688
2025-01-24 14:48:00+00:00,224.94000244140625,201.49000549316406,147.50999450683594
2025-01-24 14:49:00+00:00,224.82000732421875,201.66000366210938,147.60499572753906
2025-01-24 14:50:00+00:00,224.72000122070312,201.5399932861328,147.52999877929688
2025-01-24 14:51:00+00:00,224.6300048828125,201.52999877929688,147.72000122070312
2025-01-24 14:52:00+00:00,224.72999572753906,201.63900756835938,147.83999633789062
2025-01-24 14:53:00+00:00,224.64999389648438,201.60000610351562,147.9199981689453
2025-01-24 14:54:00+00:00,224.77000427246094,201.83999633789062,148.0261993408203
2025-01-24 14:55:00+00:00,224.66769409179688,201.82000732421875,147.84010314941406
2025-01-24 14:56:00+00:00,224.6699981689453,201.3300018310547,147.7050018310547
2025-01-24 14:57:00+00:00,224.42999267578125,201.35000610351562,147.77000427246094
2025-01-24 14:58:00+00:00,224.4499969482422,201.47000122070312,147.9250030517578
2025-01-24 14:59:00+00:00,224.50999450683594,201.30999755859375,147.86000061035156
2025-01-24 15:00:00+00:00,224.27999877929688,201.19000244140625,147.9600067138672
2025-01-24 15:01:00+00:00,224.10499572753906,201.22999572753906,148.0500030517578
2025-01-24 15:02:00+00:00,223.71499633789062,201.125,147.91529846191406
2025-01-24 15:03:00+00:00,223.72999572753906,201.22000122070312,147.5
2025-01-24 15:04:00+00:00,223.69000244140625,201.42999267578125,147.3300018310547
2025-01-24 15:05:00+00:00,223.35499572753906,200.97999572753906,147.35009765625
2025-01-24 15:06:00+00:00,223.6199951171875,201.25,147.41009521484375
2025-01-24 15:07:00+00:00,223.4600067138672,201.0399932861328,147.5500030517578
2025-01-24 15:08:00+00:00,223.4149932861328,201.0800018310547,147.25
2025-01-24 15:09:00+00:00,223.39999389648438,201.02999877929688,147.0500030517578
2025-01-24 15:10:00+00:00,223.0850067138672,201.02000427246094,147.0500946044922
2025-01-24 15:11:00+00:00,223.10060119628906,200.64999389648438,146.85000610351562
2025-01-24 15:12:00+00:00,223.13999938964844,200.80409240722656,146.9604949951172
2025-01-24 15:13:00+00:00,223.1750030517578,200.5399932861328,146.69839477539062
2025-01-24 15:14:00+00:00,223.2550048828125,200.47569274902344,146.5500030517578
2025-01-24 15:15:00+00:00,223.08999633789062,200.6300048828125,146.1300048828125
2025-01-24 15:16:00+00:00,223.27499389648438,200.61749267578125,146.02999877929688
2025-01-24 15:17:00+00:00,223.13999938964844,200.49000549316406,145.86000061035156
2025-01-24 15:18:00+00:00,223.26739501953125,200.39999389648438,146.08079528808594
2025-01-24 15:19:00+00:00,223.17999267578125,200.39999389648438,146.46949768066406
2025-01-24 15:20:00+00:00,222.7418975830078,200.43499755859375,146.15499877929688
2025-01-24 15:21:00+00:00,222.86500549316406,200.57000732421875,146.34950256347656
2025-01-24 15:22:00+00:00,222.85800170898438,200.7100067138672,146.25689697265625
2025-01-24 15:23:00+00:00,222.93499755859375,200.6300048828125,146.10000610351562
