Datetime,AAPL,GOOG,NVDA
2024-12-26 14:30:00+00:00,258.9790954589844,196.8988037109375,140.28900146484375
2024-12-26 14:31:00+00:00,259.3900146484375,197.07000732421875,140.02569580078125
2024-12-26 14:32:00+00:00,259.7449951171875,196.97000122070312,140.14100646972656
2024-12-26 14:33:00+00:00,259.7650146484375,196.6999969482422,140.4499969482422
2024-12-26 14:34:00+00:00,259.57000732421875,196.4813995361328,140.81399536132812
2024-12-26 14:35:00+00:00,259.42510986328125,196.77000427246094,140.61000061035156
2024-12-26 14:36:00+00:00,259.239990234375,197.0800018310547,140.6356964111328
2024-12-26 14:37:00+00:00,259.739990234375,196.97000122070312,140.61849975585938
2024-12-26 14:38:00+00:00,259.9299011230469,197.3000030517578,140.53109741210938
2024-12-26 14:39:00+00:00,259.7452087402344,197.06500244140625,140.25
2024-12-26 14:40:00+00:00,259.5400085449219,197.00999450683594,140.09820556640625
2024-12-26 14:41:00+00:00,259.54998779296875,196.8699951171875,140.27999877929688
2024-12-26 14:42:00+00:00,259.5899963378906,196.77999877929688,140.24000549316406
2024-12-26 14:43:00+00:00,259.3796081542969,196.6699981689453,139.88499450683594
2024-12-26 14:44:00+00:00,259.3399963378906,196.65199279785156,140.06149291992188
2024-12-26 14:45:00+00:00,259.20001220703125,196.65499877929688,139.97000122070312
2024-12-26 14:46:00+00:00,259.30999755859375,196.97000122070312,139.95140075683594
2024-12-26 14:47:00+00:00,258.9299011230469,196.89999389648438,139.94500732421875
2024-12-26 14:48:00+00:00,258.8299865722656,196.7899932861328,139.5800018310547
2024-12-26 14:49:00+00:00,258.6400146484375,196.64999389648438,139.33999633789062
2024-12-26 14:50:00+00:00,258.6709899902344,196.3300018310547,139.31500244140625
2024-12-26 14:51:00+00:00,258.635009765625,196.4304962158203,139.22000122070312
2024-12-26 14:52:00+00:00,258.4455871582031,196.14999389648438,139.00999450683594
2024-12-26 14:53:00+00:00,258.19000244140625,195.91000366210938,138.5178985595703
2024-12-26 14:54:00+00:00,258.0199890136719,195.9600067138672,138.6199951171875
2024-12-26 14:55:00+00:00,258.3800048828125,196.02999877929688,138.75999450683594
2024-12-26 14:56:00+00:00,258.5400085449219,196.22000122070312,138.89999389648438
2024-12-26 14:57:00+00:00,258.80999755859375,196.39999389648438,139.0
2024-12-26 14:58:00+00:00,258.6400146484375,196.2899932861328,138.86000061035156
2024-12-26 14:59:00+00:00,258.7898864746094,196.6999969482422,139.02000427246094
2024-12-26 15:00:00+00:00,258.70001220703125,196.79519653320312,139.10000610351562
2024-12-26 15:01:00+00:00,258.5101013183594,196.72500610351562,139.0800018310547
2024-12-26 15:02:00+00:00,258.489990234375,196.77999877929688,139.0500030517578
2024-12-26 15:03:00+00:00,258.55999755859375,196.84500122070312,139.08140563964844
2024-12-26 15:04:00+00:00,258.614990234375,196.86000061035156,139.02999877929688
2024-12-26 15:05:00+00:00,258.55999755859375,196.92999267578125,139.07000732421875
2024-12-26 15:06:00+00:00,258.4100036621094,196.86000061035156,138.76499938964844
2024-12-26 15:07:00+00:00,258.489990234375,197.03500366210938,138.77999877929688
2024-12-26 15:08:00+00:00,258.4100036621094,197.0341033935547,138.55810546875
2024-12-26 15:09:00+00:00,258.1747131347656,196.78480529785156,138.27499389648438
2024-12-26 15:10:00+00:00,258.2200012207031,196.86000061035156,138.38999938964844
2024-12-26 15:11:00+00:00,258.20001220703125,197.0,138.52000427246094
2024-12-26 15:12:00+00:00,258.06500244140625,197.14999389648438,138.4499969482422
2024-12-26 15:13:00+00:00,258.260009765625,197.33999633789062,138.32000732421875
2024-12-26 15:14:00+00:00,258.23858642578125,197.40499877929688,138.19009399414062
2024-12-26 15:15:00+00:00,258.1300048828125,197.3699951171875,138.0
2024-12-26 15:16:00+00:00,257.9901123046875,197.0570068359375,137.83999633789062
2024-12-26 15:17:00+00:00,258.0025939941406,197.08999633789062,137.94000244140625
2024-12-26 15:18:00+00:00,257.93011474609375,197.11000061035156,137.85000610351562
2024-12-26 15:19:00+00:00,257.8800048828125,197.24000549316406,138.00999450683594
2024-12-26 15:20:00+00:00,257.7500915527344,197.22500610351562,137.86500549316406
2024-12-26 15:21:00+00:00,257.8999938964844,197.3300018310547,138.00999450683594
2024-12-26 15:22:00+00:00,258.0849914550781,197.55999755859375,138.0800018310547
2024-12-26 15:23:00+00:00,258.1600036621094,197.5800018310547,138.05999755859375
2024-12-26 15:24:00+00:00,258.1098937988281,197.58999633789062,138.35989379882812
2024-12-26 15:25:00+00:00,257.9700012207031,197.5,138.46499633789062
2024-12-26 15:26:00+00:00,258.1376037597656,197.6201934814453,138.60879516601562
2024-12-26 15:27:00+00:00,258.17999267578125,197.6934051513672,138.70919799804688
2024-12-26 15:28:00+00:00,258.1600036621094,197.5,138.58999633789062
2024-12-26 15:29:00+00:00,258.3612060546875,197.72000122070312,138.72000122070312
2024-12-26 15:30:00+00:00,258.510009765625,197.63999938964844,138.72970581054688
2024-12-26 15:31:00+00:00,258.5899963378906,197.72500610351562,138.6652069091797
2024-12-26 15:32:00+00:00,258.6101989746094,197.61500549316406,138.6508026123047
2024-12-26 15:33:00+00:00,258.65301513671875,197.65499877929688,138.54220581054688
2024-12-26 15:34:00+00:00,258.6099853515625,197.52569580078125,138.61000061035156
2024-12-26 15:35:00+00:00,258.45001220703125,197.55999755859375,138.460693359375
2024-12-26 15:36:00+00:00,258.5299987792969,197.625,138.7100067138672
2024-12-26 15:37:00+00:00,258.5400085449219,197.64999389648438,138.99000549316406
2024-12-26 15:38:00+00:00,258.5329895019531,197.67999267578125,139.10000610351562
2024-12-26 15:39:00+00:00,258.635009765625,197.72500610351562,139.0
2024-12-26 15:40:00+00:00,258.5400085449219,197.6999969482422,138.93209838867188
2024-12-26 15:41:00+00:00,258.5299987792969,197.52999877929688,138.84010314941406
2024-12-26 15:42:00+00:00,258.5799865722656,197.57000732421875,139.0399932861328
2024-12-26 15:43:00+00:00,258.67010498046875,197.6300048828125,138.91799926757812
2024-12-26 15:44:00+00:00,258.510009765625,197.5500030517578,138.92999267578125
2024-12-26 15:45:00+00:00,258.62750244140625,197.52000427246094,139.0240020751953
2024-12-26 15:46:00+00:00,258.6000061035156,197.6300048828125,139.11000061035156
2024-12-26 15:47:00+00:00,258.5763854980469,197.6300048828125,139.05340576171875
2024-12-26 15:48:00+00:00,258.31390380859375,197.5404052734375,138.94850158691406
2024-12-26 15:49:00+00:00,258.21990966796875,197.50999450683594,138.99000549316406
2024-12-26 15:50:00+00:00,258.20001220703125,197.50999450683594,138.88499450683594
2024-12-26 15:51:00+00:00,258.34161376953125,197.69000244140625,139.1199951171875
2024-12-26 15:52:00+00:00,258.25,197.8325958251953,139.168701171875
2024-12-26 15:53:00+00:00,258.30499267578125,197.8699951171875,139.2100067138672
2024-12-26 15:54:00+00:00,258.20599365234375,197.89999389648438,139.1790008544922
2024-12-26 15:55:00+00:00,258.17999267578125,197.83999633789062,139.14010620117188
2024-12-26 15:56:00+00:00,258.3310852050781,197.92999267578125,139.35989379882812
2024-12-26 15:57:00+00:00,258.3799133300781,198.02999877929688,139.34500122070312
2024-12-26 15:58:00+00:00,258.45001220703125,198.05999755859375,139.4243927001953
2024-12-26 15:59:00+00:00,258.3550109863281,198.00999450683594,139.50250244140625
2024-12-26 16:00:00+00:00,258.3599853515625,197.84339904785156,139.44000244140625
2024-12-26 16:01:00+00:00,258.52960205078125,197.9600067138672,139.47000122070312
2024-12-26 16:02:00+00:00,258.5450134277344,197.97500610351562,139.63580322265625
2024-12-26 16:03:00+00:00,258.3900146484375,198.0800018310547,139.52999877929688
2024-12-26 16:04:00+00:00,258.409912109375,198.0500030517578,139.52999877929688
2024-12-26 16:05:00+00:00,258.4849853515625,198.1300048828125,139.5074005126953
2024-12-26 16:06:00+00:00,258.5199890136719,197.97500610351562,139.3300018310547
2024-12-26 16:07:00+00:00,258.5150146484375,198.0050048828125,139.50010681152344
2024-12-26 16:08:00+00:00,258.5801086425781,197.96009826660156,139.43099975585938
2024-12-26 16:09:00+00:00,258.625,197.93499755859375,139.44000244140625
2024-12-26 16:10:00+00:00,258.67498779296875,197.94529724121094,139.45010375976562
2024-12-26 16:11:00+00:00,258.75,197.9199981689453,139.36500549316406
2024-12-26 16:12:00+00:00,258.81500244140625,197.9199981689453,139.47000122070312
2024-12-26 16:13:00+00:00,258.885009765625,198.0399932861328,139.5
2024-12-26 16:14:00+00:00,258.95880126953125,197.8800048828125,139.49899291992188
2024-12-26 16:15:00+00:00,259.0347900390625,197.70599365234375,139.5906982421875
2024-12-26 16:16:00+00:00,259.06500244140625,197.67999267578125,139.60000610351562
2024-12-26 16:17:00+00:00,259.0899963378906,197.6699981689453,139.61929321289062
2024-12-26 16:18:00+00:00,259.0899963378906,197.67999267578125,139.4949951171875
2024-12-26 16:19:00+00:00,259.1499938964844,197.5800018310547,139.4073944091797
2024-12-26 16:20:00+00:00,259.139892578125,197.64999389648438,139.49000549316406
2024-12-26 16:21:00+00:00,259.0150146484375,197.50999450683594,139.3199005126953
2024-12-26 16:22:00+00:00,259.0870056152344,197.48500061035156,139.36000061035156
2024-12-26 16:23:00+00:00,259.0350036621094,197.6750030517578,139.2899932861328
2024-12-26 16:24:00+00:00,258.8399963378906,197.4149932861328,139.22500610351562
