,AAPL,GOOG,NVDA
2024-12-20 14:30:00+00:00,248.10000610351562,,129.00999450683594
2024-12-20 14:31:00+00:00,248.55999755859375,,129.44000244140625
2024-12-20 14:32:00+00:00,247.9600067138672,,128.9600067138672
2024-12-20 14:33:00+00:00,247.4705047607422,,128.88839721679688
2024-12-20 14:34:00+00:00,247.08999633789062,,129.27000427246094
2024-12-20 14:35:00+00:00,246.61000061035156,,129.0740966796875
2024-12-20 14:36:00+00:00,246.44000244140625,,128.60000610351562
2024-12-20 14:37:00+00:00,246.9199981689453,,128.95359802246094
2024-12-20 14:38:00+00:00,246.85000610351562,,129.4647979736328
2024-12-20 14:39:00+00:00,247.36000061035156,,129.99830627441406
2024-12-20 14:40:00+00:00,247.67999267578125,,129.9199981689453
2024-12-20 14:41:00+00:00,247.4199981689453,,129.61000061035156
2024-12-20 14:42:00+00:00,247.2100067138672,,129.16000366210938
2024-12-20 14:43:00+00:00,246.97999572753906,,129.13600158691406
2024-12-20 14:44:00+00:00,247.1999969482422,,129.14500427246094
2024-12-20 14:45:00+00:00,247.26119995117188,,129.31219482421875
2024-12-20 14:46:00+00:00,247.1750030517578,,129.40199279785156
2024-12-20 14:47:00+00:00,246.89999389648438,,129.118896484375
2024-12-20 14:48:00+00:00,246.7899932861328,,128.4398956298828
2024-12-20 14:49:00+00:00,246.99620056152344,,128.55859375
2024-12-20 14:50:00+00:00,246.52999877929688,,128.30999755859375
2024-12-20 14:51:00+00:00,246.72999572753906,,128.69500732421875
2024-12-20 14:52:00+00:00,246.85000610351562,,129.00999450683594
2024-12-20 14:53:00+00:00,247.0,,129.1800994873047
2024-12-20 14:54:00+00:00,246.9600067138672,,129.39999389648438
2024-12-20 14:55:00+00:00,247.1199951171875,,129.52000427246094
2024-12-20 14:56:00+00:00,247.11000061035156,,129.39999389648438
2024-12-20 14:57:00+00:00,246.66000366210938,,129.57000732421875
2024-12-20 14:58:00+00:00,246.75,,129.5500030517578
2024-12-20 14:59:00+00:00,246.831298828125,,129.6750030517578
2024-12-20 15:00:00+00:00,246.85499572753906,,129.85000610351562
2024-12-20 15:01:00+00:00,247.13999938964844,,130.2465057373047
2024-12-20 15:02:00+00:00,247.14999389648438,,130.38999938964844
2024-12-20 15:03:00+00:00,247.2899932861328,,130.09500122070312
2024-12-20 15:04:00+00:00,247.60000610351562,,130.35000610351562
2024-12-20 15:05:00+00:00,247.9095001220703,,130.86000061035156
2024-12-20 15:06:00+00:00,248.05999755859375,,130.9600067138672
2024-12-20 15:07:00+00:00,248.02000427246094,,130.8300018310547
2024-12-20 15:08:00+00:00,247.8699951171875,,130.86740112304688
2024-12-20 15:09:00+00:00,247.66000366210938,,130.42999267578125
2024-12-20 15:10:00+00:00,247.6750030517578,,130.36990356445312
