,AAPL,GOOG,NVDA
2025-03-13 13:30:00+00:00,215.17320251464844,,116.47010040283203
2025-03-13 13:31:00+00:00,215.1300048828125,,116.3501968383789
2025-03-13 13:32:00+00:00,214.75999450683594,,116.06999969482422
2025-03-13 13:33:00+00:00,214.63999938964844,,115.7699966430664
2025-03-13 13:34:00+00:00,214.8800048828125,,116.36990356445312
2025-03-13 13:35:00+00:00,215.41000366210938,,116.44000244140625
2025-03-13 13:36:00+00:00,215.91000366210938,,115.94000244140625
2025-03-13 13:37:00+00:00,216.18899536132812,,116.4800033569336
2025-03-13 13:38:00+00:00,216.10000610351562,,116.43000030517578
2025-03-13 13:39:00+00:00,216.4199981689453,,116.16000366210938
2025-03-13 13:40:00+00:00,216.3000030517578,,116.02999877929688
2025-03-13 13:41:00+00:00,216.30999755859375,,115.91999816894531
2025-03-13 13:42:00+00:00,216.33999633789062,,115.91999816894531
2025-03-13 13:43:00+00:00,215.9575958251953,,115.55989837646484
2025-03-13 13:44:00+00:00,215.52999877929688,,115.19000244140625
2025-03-13 13:45:00+00:00,215.6645050048828,,115.66000366210938
2025-03-13 13:46:00+00:00,215.42999267578125,,115.33999633789062
2025-03-13 13:47:00+00:00,215.75999450683594,,115.76010131835938
2025-03-13 13:48:00+00:00,215.74000549316406,,115.78130340576172
2025-03-13 13:49:00+00:00,215.50999450683594,,115.79000091552734
2025-03-13 13:50:00+00:00,215.22999572753906,,115.59500122070312
2025-03-13 13:51:00+00:00,215.13079833984375,,115.63999938964844
2025-03-13 13:52:00+00:00,215.4199981689453,,115.26000213623047
2025-03-13 13:53:00+00:00,215.38229370117188,,114.94100189208984
2025-03-13 13:54:00+00:00,215.2100067138672,,114.65499877929688
2025-03-13 13:55:00+00:00,215.27000427246094,,115.01439666748047
2025-03-13 13:56:00+00:00,214.78500366210938,,114.43000030517578
2025-03-13 13:57:00+00:00,215.22000122070312,,114.28990173339844
2025-03-13 13:58:00+00:00,215.28619384765625,,114.57499694824219
2025-03-13 13:59:00+00:00,215.26499938964844,,114.41000366210938
2025-03-13 14:00:00+00:00,215.5,,114.33999633789062
2025-03-13 14:01:00+00:00,215.02000427246094,,114.29000091552734
2025-03-13 14:02:00+00:00,214.8000030517578,,114.56999969482422
2025-03-13 14:03:00+00:00,214.98880004882812,,114.96240234375
2025-03-13 14:04:00+00:00,215.08999633789062,,114.81999969482422
2025-03-13 14:05:00+00:00,215.34500122070312,,115.20500183105469
2025-03-13 14:06:00+00:00,215.19500732421875,,115.29000091552734
2025-03-13 14:07:00+00:00,215.19949340820312,,115.58999633789062
2025-03-13 14:08:00+00:00,214.93499755859375,,115.53500366210938
2025-03-13 14:09:00+00:00,214.90499877929688,,115.68499755859375
2025-03-13 14:10:00+00:00,214.64120483398438,,115.46410369873047
2025-03-13 14:11:00+00:00,214.72000122070312,,115.13999938964844
2025-03-13 14:12:00+00:00,215.19009399414062,,115.82499694824219
2025-03-13 14:13:00+00:00,214.9550018310547,,115.80000305175781
2025-03-13 14:14:00+00:00,215.05499267578125,,116.06999969482422
2025-03-13 14:15:00+00:00,215.1300048828125,,116.31990051269531
2025-03-13 14:16:00+00:00,215.25,,116.31999969482422
2025-03-13 14:17:00+00:00,215.36500549316406,,116.52010345458984
2025-03-13 14:18:00+00:00,215.27000427246094,,116.5999984741211
2025-03-13 14:19:00+00:00,215.67999267578125,,116.91999816894531
2025-03-13 14:20:00+00:00,215.8699951171875,,116.66999816894531
2025-03-13 14:21:00+00:00,215.46499633789062,,116.75
2025-03-13 14:22:00+00:00,215.13229370117188,,116.86000061035156
2025-03-13 14:23:00+00:00,214.97500610351562,,116.99009704589844
2025-03-13 14:24:00+00:00,215.25,,117.55000305175781
2025-03-13 14:25:00+00:00,215.27000427246094,,117.40499877929688
2025-03-13 14:26:00+00:00,215.10719299316406,,117.68499755859375
2025-03-13 14:27:00+00:00,214.9300994873047,,117.52010345458984
2025-03-13 14:28:00+00:00,214.66209411621094,,116.81999969482422
2025-03-13 14:29:00+00:00,214.27999877929688,,116.65499877929688
2025-03-13 14:30:00+00:00,214.66009521484375,,117.05000305175781
2025-03-13 14:31:00+00:00,214.52000427246094,,116.76950073242188
2025-03-13 14:32:00+00:00,214.625,,116.97000122070312
2025-03-13 14:33:00+00:00,214.47000122070312,,116.66999816894531
2025-03-13 14:34:00+00:00,214.43499755859375,,116.80999755859375
2025-03-13 14:35:00+00:00,214.32000732421875,,116.58000183105469
2025-03-13 14:36:00+00:00,213.97999572753906,,116.3499984741211
2025-03-13 14:37:00+00:00,213.9499969482422,,116.43000030517578
2025-03-13 14:38:00+00:00,213.88999938964844,,116.36000061035156
2025-03-13 14:39:00+00:00,214.0,,116.51499938964844
2025-03-13 14:40:00+00:00,214.0074005126953,,116.43499755859375
2025-03-13 14:41:00+00:00,213.97940063476562,,116.28500366210938
2025-03-13 14:42:00+00:00,213.8800048828125,,116.04000091552734
2025-03-13 14:43:00+00:00,213.8699951171875,,116.12999725341797
2025-03-13 14:44:00+00:00,213.75,,116.12000274658203
2025-03-13 14:45:00+00:00,214.25,,116.37999725341797
2025-03-13 14:46:00+00:00,214.0,,116.13999938964844
2025-03-13 14:47:00+00:00,214.1649932861328,,116.05000305175781
2025-03-13 14:48:00+00:00,214.19000244140625,,115.9800033569336
2025-03-13 14:49:00+00:00,214.0399932861328,,116.04000091552734
2025-03-13 14:50:00+00:00,214.1300048828125,,116.38999938964844
2025-03-13 14:51:00+00:00,214.41000366210938,,116.75499725341797
2025-03-13 14:52:00+00:00,214.49000549316406,,116.69000244140625
2025-03-13 14:53:00+00:00,214.7010040283203,,116.83499908447266
2025-03-13 14:54:00+00:00,214.4600067138672,,116.6500015258789
2025-03-13 14:55:00+00:00,214.6300048828125,,116.64450073242188
2025-03-13 14:56:00+00:00,214.38999938964844,,116.29499816894531
2025-03-13 14:57:00+00:00,214.2899932861328,,116.26499938964844
2025-03-13 14:58:00+00:00,214.1999969482422,,116.47000122070312
2025-03-13 14:59:00+00:00,214.22500610351562,,116.48500061035156
2025-03-13 15:00:00+00:00,214.5800018310547,,116.89009857177734
2025-03-13 15:01:00+00:00,214.5399932861328,,116.9126968383789
2025-03-13 15:02:00+00:00,214.52000427246094,,116.80699920654297
2025-03-13 15:03:00+00:00,214.6699981689453,,116.93000030517578
2025-03-13 15:04:00+00:00,214.6199951171875,,116.91000366210938
2025-03-13 15:05:00+00:00,214.52000427246094,,116.76000213623047
2025-03-13 15:06:00+00:00,214.45899963378906,,116.56999969482422
2025-03-13 15:07:00+00:00,214.3699951171875,,116.27999877929688
2025-03-13 15:08:00+00:00,214.13999938964844,,116.04000091552734
2025-03-13 15:09:00+00:00,214.16000366210938,,115.94499969482422
2025-03-13 15:10:00+00:00,214.10000610351562,,116.1449966430664
2025-03-13 15:11:00+00:00,214.02960205078125,,116.01000213623047
2025-03-13 15:12:00+00:00,214.0,,115.86000061035156
2025-03-13 15:13:00+00:00,213.85000610351562,,115.94000244140625
2025-03-13 15:14:00+00:00,213.88519287109375,,115.77999877929688
2025-03-13 15:15:00+00:00,213.75999450683594,,115.82759857177734
2025-03-13 15:16:00+00:00,214.0399932861328,,116.14990234375
2025-03-13 15:17:00+00:00,214.0,,116.18890380859375
