,AAPL,GOOG,NVDA
2025-03-05 14:30:00+00:00,235.8679962158203,173.14999389648438,
2025-03-05 14:31:00+00:00,234.84010314941406,173.13499450683594,
2025-03-05 14:32:00+00:00,235.16000366210938,172.88070678710938,
2025-03-05 14:33:00+00:00,235.63999938964844,172.72999572753906,
2025-03-05 14:34:00+00:00,235.1199951171875,172.7899932861328,
2025-03-05 14:35:00+00:00,235.26499938964844,172.2100067138672,
2025-03-05 14:36:00+00:00,234.60000610351562,171.86000061035156,
2025-03-05 14:37:00+00:00,234.24000549316406,171.61000061035156,
2025-03-05 14:38:00+00:00,233.88999938964844,171.6649932861328,
2025-03-05 14:39:00+00:00,233.80999755859375,172.05499267578125,
2025-03-05 14:40:00+00:00,234.08999633789062,172.7100067138672,
2025-03-05 14:41:00+00:00,233.98060607910156,172.66000366210938,
2025-03-05 14:42:00+00:00,233.91000366210938,172.9499969482422,
2025-03-05 14:43:00+00:00,233.91000366210938,173.10000610351562,
2025-03-05 14:44:00+00:00,233.92010498046875,173.10000610351562,
2025-03-05 14:45:00+00:00,233.83999633789062,172.9499969482422,
2025-03-05 14:46:00+00:00,233.7100067138672,172.60499572753906,
2025-03-05 14:47:00+00:00,233.0500030517578,172.75929260253906,
2025-03-05 14:48:00+00:00,232.85499572753906,172.57000732421875,
2025-03-05 14:49:00+00:00,232.41319274902344,172.33999633789062,
2025-03-05 14:50:00+00:00,232.3300018310547,172.26499938964844,
2025-03-05 14:51:00+00:00,232.61000061035156,172.05999755859375,
2025-03-05 14:52:00+00:00,232.22999572753906,172.2899932861328,
2025-03-05 14:53:00+00:00,232.39999389648438,172.15499877929688,
2025-03-05 14:54:00+00:00,231.89500427246094,171.66000366210938,
2025-03-05 14:55:00+00:00,231.67999267578125,171.49000549316406,
2025-03-05 14:56:00+00:00,231.22999572753906,171.125,
2025-03-05 14:57:00+00:00,231.47500610351562,171.3800048828125,
2025-03-05 14:58:00+00:00,231.94000244140625,171.77999877929688,
2025-03-05 14:59:00+00:00,231.77000427246094,171.75,
2025-03-05 15:00:00+00:00,232.75999450683594,172.65499877929688,
2025-03-05 15:01:00+00:00,232.5500030517578,172.1750030517578,
2025-03-05 15:02:00+00:00,232.59320068359375,172.3300018310547,
2025-03-05 15:03:00+00:00,232.17999267578125,172.55499267578125,
2025-03-05 15:04:00+00:00,232.41000366210938,172.61000061035156,
2025-03-05 15:05:00+00:00,232.13999938964844,172.5399932861328,
2025-03-05 15:06:00+00:00,232.43499755859375,172.85000610351562,
2025-03-05 15:07:00+00:00,232.51010131835938,173.0800018310547,
2025-03-05 15:08:00+00:00,232.36500549316406,172.8699951171875,
2025-03-05 15:09:00+00:00,232.32000732421875,172.8800048828125,
2025-03-05 15:10:00+00:00,232.1699981689453,172.50999450683594,
2025-03-05 15:11:00+00:00,232.02639770507812,172.5500030517578,
2025-03-05 15:12:00+00:00,232.72999572753906,172.6750030517578,
2025-03-05 15:13:00+00:00,232.63999938964844,172.4600067138672,
2025-03-05 15:14:00+00:00,232.9207000732422,172.5800018310547,
2025-03-05 15:15:00+00:00,232.875,172.1999969482422,
2025-03-05 15:16:00+00:00,232.94500732421875,172.25,
2025-03-05 15:17:00+00:00,232.8800048828125,172.36500549316406,
2025-03-05 15:18:00+00:00,232.72000122070312,172.11000061035156,
2025-03-05 15:19:00+00:00,232.25,172.27490234375,
2025-03-05 15:20:00+00:00,231.97959899902344,172.1999969482422,
2025-03-05 15:21:00+00:00,230.74000549316406,171.8249969482422,
2025-03-05 15:22:00+00:00,231.57000732421875,172.1199951171875,
2025-03-05 15:23:00+00:00,231.7899932861328,172.2100067138672,
2025-03-05 15:24:00+00:00,230.99000549316406,171.92999267578125,
2025-03-05 15:25:00+00:00,231.0601043701172,171.9300994873047,
2025-03-05 15:26:00+00:00,231.0399932861328,171.85000610351562,
2025-03-05 15:27:00+00:00,230.97000122070312,171.77000427246094,
2025-03-05 15:28:00+00:00,231.05140686035156,171.8699951171875,
2025-03-05 15:29:00+00:00,230.9199981689453,171.91000366210938,
2025-03-05 15:30:00+00:00,231.2100067138672,171.85000610351562,
2025-03-05 15:31:00+00:00,231.72000122070312,172.0800018310547,
2025-03-05 15:32:00+00:00,231.82000732421875,171.99000549316406,
2025-03-05 15:33:00+00:00,231.9199981689453,172.0449981689453,
2025-03-05 15:34:00+00:00,231.97000122070312,172.0,
2025-03-05 15:35:00+00:00,232.3800048828125,172.3000030517578,
2025-03-05 15:36:00+00:00,232.22999572753906,172.02000427246094,
2025-03-05 15:37:00+00:00,232.3979949951172,172.2198944091797,
2025-03-05 15:38:00+00:00,232.7949981689453,172.24000549316406,
2025-03-05 15:39:00+00:00,233.01499938964844,172.3000030517578,
2025-03-05 15:40:00+00:00,232.91009521484375,172.1949005126953,
2025-03-05 15:41:00+00:00,233.01499938964844,172.22999572753906,
2025-03-05 15:42:00+00:00,232.4499969482422,171.89500427246094,
2025-03-05 15:43:00+00:00,232.90499877929688,172.19000244140625,
2025-03-05 15:44:00+00:00,232.8800048828125,172.1649932861328,
2025-03-05 15:45:00+00:00,232.85369873046875,172.07000732421875,
2025-03-05 15:46:00+00:00,232.9600067138672,172.13999938964844,
2025-03-05 15:47:00+00:00,232.63999938964844,172.08999633789062,
2025-03-05 15:48:00+00:00,232.51040649414062,172.00999450683594,
2025-03-05 15:49:00+00:00,232.5399932861328,172.02999877929688,
2025-03-05 15:50:00+00:00,232.4468994140625,171.92999267578125,
2025-03-05 15:51:00+00:00,232.1999969482422,171.9550018310547,
2025-03-05 15:52:00+00:00,232.31500244140625,172.25,
2025-03-05 15:53:00+00:00,232.3800048828125,172.30999755859375,
2025-03-05 15:54:00+00:00,232.49000549316406,172.37989807128906,
2025-03-05 15:55:00+00:00,232.5500030517578,172.39999389648438,
2025-03-05 15:56:00+00:00,232.77999877929688,172.3699951171875,
2025-03-05 15:57:00+00:00,232.81500244140625,172.5,
2025-03-05 15:58:00+00:00,232.7760009765625,172.41000366210938,
2025-03-05 15:59:00+00:00,232.57000732421875,172.25,
2025-03-05 16:00:00+00:00,232.22560119628906,172.02000427246094,
2025-03-05 16:01:00+00:00,232.0,171.9199981689453,
2025-03-05 16:02:00+00:00,232.0800018310547,172.0,
2025-03-05 16:03:00+00:00,232.0500946044922,171.97999572753906,
2025-03-05 16:04:00+00:00,231.99000549316406,171.94000244140625,
2025-03-05 16:05:00+00:00,231.84039306640625,171.8699951171875,
2025-03-05 16:06:00+00:00,231.69500732421875,171.9600067138672,
2025-03-05 16:07:00+00:00,231.72000122070312,171.9951934814453,
2025-03-05 16:08:00+00:00,231.5198974609375,171.8800048828125,
2025-03-05 16:09:00+00:00,231.38999938964844,171.85000610351562,
2025-03-05 16:10:00+00:00,231.22000122070312,171.67999267578125,
2025-03-05 16:11:00+00:00,230.97999572753906,171.38059997558594,
2025-03-05 16:12:00+00:00,231.22500610351562,171.2899932861328,
2025-03-05 16:13:00+00:00,231.38499450683594,171.41000366210938,
2025-03-05 16:14:00+00:00,231.36000061035156,171.47999572753906,
2025-03-05 16:15:00+00:00,231.21499633789062,171.35000610351562,
2025-03-05 16:16:00+00:00,231.09500122070312,171.25,
2025-03-05 16:17:00+00:00,231.17999267578125,171.1999969482422,
2025-03-05 16:18:00+00:00,231.2100067138672,171.25,
2025-03-05 16:19:00+00:00,230.98989868164062,171.39999389648438,
2025-03-05 16:20:00+00:00,231.0800018310547,171.52000427246094,
2025-03-05 16:21:00+00:00,230.84500122070312,171.50999450683594,
2025-03-05 16:22:00+00:00,230.80999755859375,171.67999267578125,
2025-03-05 16:23:00+00:00,230.7449951171875,171.60000610351562,
2025-03-05 16:24:00+00:00,231.02999877929688,171.8300018310547,
2025-03-05 16:25:00+00:00,230.5399932861328,171.52999877929688,
2025-03-05 16:26:00+00:00,230.27999877929688,171.38999938964844,
2025-03-05 16:27:00+00:00,230.27780151367188,171.41000366210938,
2025-03-05 16:28:00+00:00,230.3300018310547,171.55999755859375,
2025-03-05 16:29:00+00:00,230.6490020751953,171.90969848632812,
2025-03-05 16:30:00+00:00,230.393798828125,171.60000610351562,
2025-03-05 16:31:00+00:00,230.3300018310547,171.56500244140625,
2025-03-05 16:32:00+00:00,230.0500030517578,171.4600067138672,
2025-03-05 16:33:00+00:00,229.9600067138672,171.27000427246094,
2025-03-05 16:34:00+00:00,229.75,171.19000244140625,
2025-03-05 16:35:00+00:00,229.8249969482422,171.3249969482422,
2025-03-05 16:36:00+00:00,229.96499633789062,171.27000427246094,
2025-03-05 16:37:00+00:00,230.02999877929688,171.38999938964844,
2025-03-05 16:38:00+00:00,230.3300018310547,171.47999572753906,
2025-03-05 16:39:00+00:00,230.00999450683594,171.36000061035156,
2025-03-05 16:40:00+00:00,229.64999389648438,171.10000610351562,
2025-03-05 16:41:00+00:00,229.56919860839844,171.05999755859375,
2025-03-05 16:42:00+00:00,229.44039916992188,171.11000061035156,
2025-03-05 16:43:00+00:00,229.5500030517578,171.10000610351562,
2025-03-05 16:44:00+00:00,229.4600067138672,171.10000610351562,
2025-03-05 16:45:00+00:00,229.3726043701172,171.125,
2025-03-05 16:46:00+00:00,229.55999755859375,171.02999877929688,
2025-03-05 16:47:00+00:00,229.74000549316406,171.30999755859375,
2025-03-05 16:48:00+00:00,229.73500061035156,171.25,
2025-03-05 16:49:00+00:00,230.07000732421875,171.22999572753906,
2025-03-05 16:50:00+00:00,229.85499572753906,171.0,
2025-03-05 16:51:00+00:00,230.22000122070312,171.19500732421875,
2025-03-05 16:52:00+00:00,230.40499877929688,171.1699981689453,
2025-03-05 16:53:00+00:00,230.6300048828125,171.32000732421875,
2025-03-05 16:54:00+00:00,230.8699951171875,171.39999389648438,
2025-03-05 16:55:00+00:00,230.75,171.42999267578125,
2025-03-05 16:56:00+00:00,231.22000122070312,171.4600067138672,
2025-03-05 16:57:00+00:00,231.6699981689453,171.75,
2025-03-05 16:58:00+00:00,232.22999572753906,172.1199951171875,
2025-03-05 16:59:00+00:00,232.1999969482422,171.72000122070312,
2025-03-05 17:00:00+00:00,232.66000366210938,171.81500244140625,
2025-03-05 17:01:00+00:00,232.65499877929688,171.8800048828125,
2025-03-05 17:02:00+00:00,232.625,171.8000030517578,
2025-03-05 17:03:00+00:00,232.5200958251953,171.67999267578125,
2025-03-05 17:04:00+00:00,232.5,171.57000732421875,
2025-03-05 17:05:00+00:00,232.4499969482422,171.64999389648438,
2025-03-05 17:06:00+00:00,232.3800048828125,171.6999969482422,
2025-03-05 17:07:00+00:00,232.27999877929688,171.74000549316406,
2025-03-05 17:08:00+00:00,232.24000549316406,171.6999969482422,
2025-03-05 17:09:00+00:00,232.54469299316406,171.9788055419922,
2025-03-05 17:10:00+00:00,232.4600067138672,171.88999938964844,
2025-03-05 17:11:00+00:00,232.47999572753906,172.02999877929688,
2025-03-05 17:12:00+00:00,232.44000244140625,172.07000732421875,
2025-03-05 17:13:00+00:00,232.69000244140625,172.2449951171875,
2025-03-05 17:14:00+00:00,232.49000549316406,172.0399932861328,
2025-03-05 17:15:00+00:00,232.5,172.1300048828125,
2025-03-05 17:16:00+00:00,232.6699981689453,172.13999938964844,
2025-03-05 17:17:00+00:00,232.95230102539062,172.25,
2025-03-05 17:18:00+00:00,233.1999969482422,172.35000610351562,
2025-03-05 17:19:00+00:00,232.88999938964844,172.22999572753906,
2025-03-05 17:20:00+00:00,233.3000030517578,172.3000030517578,
2025-03-05 17:21:00+00:00,233.42990112304688,172.44000244140625,
2025-03-05 17:22:00+00:00,233.72999572753906,172.80999755859375,
2025-03-05 17:23:00+00:00,233.8000030517578,172.83999633789062,
